environment,time_usage_started,time_usage_ended,resourceId,availability_domain,VCN,service,sku_name,sku_part_number,computed_amount,computed_quantity,currency
,2026-01-31 17:00:00+00:00,2026-01-31 18:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 18:00:00+00:00,2026-01-31 19:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iaj2hikuptdl6xbuuec267chmo2k3iubjw2fhemzbhmksa,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,30.000312,24.0,
,2026-01-31 18:00:00+00:00,2026-01-31 19:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iawj32h5gbrsj4yjuv7y65xtmdwewxqhedhfolqmkknbha,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,47.500493999997,37.999999999998,
,2026-01-31 18:00:00+00:00,2026-01-31 19:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iaiakdi5rxfl73notvt6tf6lslsueauptbt2dok4ptucdq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 18:00:00+00:00,2026-01-31 19:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 19:00:00+00:00,2026-01-31 20:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iaj2hikuptdl6xbuuec267chmo2k3iubjw2fhemzbhmksa,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,30.000312,24.0,
,2026-01-31 19:00:00+00:00,2026-01-31 20:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 19:00:00+00:00,2026-01-31 20:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iaiakdi5rxfl73notvt6tf6lslsueauptbt2dok4ptucdq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 19:00:00+00:00,2026-01-31 20:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iawj32h5gbrsj4yjuv7y65xtmdwewxqhedhfolqmkknbha,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,47.500493999999,37.999999999999,
,2026-01-31 20:00:00+00:00,2026-01-31 21:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iawj32h5gbrsj4yjuv7y65xtmdwewxqhedhfolqmkknbha,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,47.500493999999,37.999999999999,
,2026-01-31 20:00:00+00:00,2026-01-31 21:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 20:00:00+00:00,2026-01-31 21:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iaiakdi5rxfl73notvt6tf6lslsueauptbt2dok4ptucdq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 20:00:00+00:00,2026-01-31 21:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iaj2hikuptdl6xbuuec267chmo2k3iubjw2fhemzbhmksa,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,30.000312,24.0,
,2026-01-31 21:00:00+00:00,2026-01-31 22:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iaiakdi5rxfl73notvt6tf6lslsueauptbt2dok4ptucdq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 21:00:00+00:00,2026-01-31 22:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iawj32h5gbrsj4yjuv7y65xtmdwewxqhedhfolqmkknbha,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,47.500493999999,37.999999999999,
,2026-01-31 21:00:00+00:00,2026-01-31 22:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iaj2hikuptdl6xbuuec267chmo2k3iubjw2fhemzbhmksa,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,30.000312,24.0,
,2026-01-31 21:00:00+00:00,2026-01-31 22:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 22:00:00+00:00,2026-01-31 23:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iaj2hikuptdl6xbuuec267chmo2k3iubjw2fhemzbhmksa,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,30.000312,24.0,
,2026-01-31 22:00:00+00:00,2026-01-31 23:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iawj32h5gbrsj4yjuv7y65xtmdwewxqhedhfolqmkknbha,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,47.500494,37.999999999999,
,2026-01-31 22:00:00+00:00,2026-01-31 23:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iaiakdi5rxfl73notvt6tf6lslsueauptbt2dok4ptucdq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 22:00:00+00:00,2026-01-31 23:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 23:00:00+00:00,2026-02-01 00:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iaiakdi5rxfl73notvt6tf6lslsueauptbt2dok4ptucdq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 23:00:00+00:00,2026-02-01 00:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iaj2hikuptdl6xbuuec267chmo2k3iubjw2fhemzbhmksa,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,30.000312,24.0,
,2026-01-31 23:00:00+00:00,2026-02-01 00:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljtrvfrr5iacz3aicfdxbta4h4bsdrxm45m56i32axkbtxy2ratl4kq,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,7.500078,6.0,
,2026-01-31 23:00:00+00:00,2026-02-01 00:00:00+00:00,ocid1.vmcluster.oc1.eu-frankfurt-1.antheljrrvfrr5iawj32h5gbrsj4yjuv7y65xtmdwewxqhedhfolqmkknbha,,,Database,Database Exadata Cloud at Customer - Database OCPU,B91363,47.500493999999,37.999999999999,
